Date,Submitter,Ticket ID,Ticket Category,First Response Time Minutes,First Resolution Time Minutes,Full Resolution Time Minutes,Satisfaction Score
10/9/2025,Customer_527,TCK104456,Billing,94,1352,1467,Good
10/9/2025,Customer_126,TCK102110,Service Request,162,355,3748,Good
11/9/2025,Customer_63,TCK103036,General Inquiry,59,1133,2692,Good
11/9/2025,Customer_116,TCK103487,General Inquiry,118,253,4141,Good
11/9/2025,Customer_462,TCK103944,Service Request,33,1027,3893,Bad
11/9/2025,Customer_178,TCK100163,General Inquiry,200,790,1687,Good
11/9/2025,Customer_299,TCK101446,Technical,231,1205,2026,Good
11/9/2025,Customer_290,TCK104550,Billing,231,384,4045,Bad
11/9/2025,Customer_360,TCK100418,Account,53,1306,1578,Good
11/9/2025,Customer_19,TCK103251,Billing,18,158,1267,Good
11/9/2025,Customer_551,TCK101968,Billing,118,1253,1044,Good
11/9/2025,Customer_462,TCK103915,Service Request,231,926,2598,Bad
12/9/2025,Customer_714,TCK104486,Billing,97,25,4312,Good
12/9/2025,Customer_387,TCK103211,General Inquiry,147,827,1467,Good
12/9/2025,Customer_442,TCK102518,Account,111,709,4199,Good
12/9/2025,Customer_73,TCK103734,Technical,160,142,3210,Good
12/9/2025,Customer_386,TCK102232,Service Request,68,11,975,Bad
13/9/2025,Customer_69,TCK104509,Service Request,219,1108,1445,Good
13/9/2025,Customer_144,TCK102087,Account,163,623,2394,Good
13/9/2025,Customer_214,TCK103097,Technical,224,400,4235,Good
13/9/2025,Customer_7,TCK103131,Account,40,774,3778,Bad
13/9/2025,Customer_461,TCK101133,General Inquiry,54,513,3463,Good
14/9/2025,Customer_751,TCK100916,Technical,32,218,1386,Bad
14/9/2025,Customer_249,TCK101921,Complaint,141,26,3940,Bad
14/9/2025,Customer_90,TCK101112,General Inquiry,16,252,2007,Good
14/9/2025,Customer_2,TCK103812,Technical,49,53,1764,Bad
14/9/2025,Customer_657,TCK102547,General Inquiry,73,925,1894,Good
14/9/2025,Customer_674,TCK102693,Technical,112,270,995,Bad
14/9/2025,Customer_795,TCK100883,Complaint,72,1332,3477,Bad
14/9/2025,Customer_738,TCK101059,Service Request,77,1023,419,Good
14/9/2025,Customer_681,TCK101354,Billing,34,533,1159,Bad
15/9/2025,Customer_481,TCK100777,Technical,128,170,446,Good
15/9/2025,Customer_515,TCK100265,Complaint,110,616,2758,Good
15/9/2025,Customer_681,TCK102475,Account,174,729,4285,Good
15/9/2025,Customer_158,TCK104541,Account,1,320,1395,Good
15/9/2025,Customer_128,TCK100936,Technical,65,618,695,Good
15/9/2025,Customer_58,TCK103685,Account,104,432,3632,Good
15/9/2025,Customer_554,TCK101256,Technical,15,593,1503,Bad
16/9/2025,Customer_498,TCK103383,Service Request,149,520,2736,Bad
16/9/2025,Customer_12,TCK102771,Billing,63,1249,3960,Good
16/9/2025,Customer_313,TCK104008,Service Request,148,755,1744,Good
16/9/2025,Customer_695,TCK100287,General Inquiry,214,978,3243,Good
16/9/2025,Customer_8,TCK100862,Account,9,586,2722,Bad
16/9/2025,Customer_617,TCK102484,General Inquiry,105,1079,4002,Bad
16/9/2025,Customer_517,TCK100207,Service Request,89,320,4223,Bad
17/9/2025,Customer_53,TCK100526,Technical,208,1403,140,Good
17/9/2025,Customer_620,TCK102585,Complaint,106,1266,1135,Bad
17/9/2025,Customer_403,TCK104454,General Inquiry,235,1054,3341,Good
17/9/2025,Customer_221,TCK102961,Complaint,158,282,191,Good
17/9/2025,Customer_611,TCK104233,Technical,163,1095,3461,Bad
17/9/2025,Customer_239,TCK100369,Complaint,130,564,3195,Good
18/9/2025,Customer_125,TCK102290,Technical,38,397,3879,Good
18/9/2025,Customer_758,TCK101093,Account,141,663,4113,Good
19/9/2025,Customer_61,TCK100178,General Inquiry,126,750,1160,Good
19/9/2025,Customer_588,TCK102916,Technical,78,1154,1629,Bad
19/9/2025,Customer_526,TCK102745,Service Request,189,97,3583,Good
19/9/2025,Customer_169,TCK104056,Service Request,117,315,3189,Good
19/9/2025,Customer_717,TCK104085,General Inquiry,146,1131,2754,Good
19/9/2025,Customer_479,TCK103377,Complaint,144,310,1045,Good
19/9/2025,Customer_558,TCK104024,General Inquiry,95,473,2895,Good
19/9/2025,Customer_81,TCK102429,General Inquiry,125,263,1527,Good
19/9/2025,Customer_651,TCK100285,Technical,8,480,1728,Good
20/9/2025,Customer_579,TCK102470,Technical,118,1310,198,Bad
20/9/2025,Customer_243,TCK101428,Service Request,16,1326,712,Bad
20/9/2025,Customer_567,TCK104004,Complaint,232,330,1246,Good
20/9/2025,Customer_109,TCK103303,Account,77,664,3573,Bad
20/9/2025,Customer_206,TCK101319,Service Request,238,503,1051,Bad
20/9/2025,Customer_732,TCK102093,Service Request,38,823,4245,Good
20/9/2025,Customer_232,TCK102859,Technical,142,626,2049,Good
20/9/2025,Customer_758,TCK103061,Technical,50,306,4031,Good
21/9/2025,Customer_334,TCK102639,Complaint,82,38,161,Bad
21/9/2025,Customer_283,TCK102292,Billing,143,842,3039,Good
21/9/2025,Customer_135,TCK101180,Service Request,210,414,119,Good
21/9/2025,Customer_330,TCK102773,Technical,61,116,2546,Good
21/9/2025,Customer_95,TCK104522,General Inquiry,21,1075,2126,Good
21/9/2025,Customer_291,TCK103609,Billing,133,116,4234,Bad
21/9/2025,Customer_491,TCK101943,Complaint,57,487,3521,Good
22/9/2025,Customer_766,TCK103650,Technical,36,267,2730,Good
22/9/2025,Customer_271,TCK102198,Account,179,818,2975,Good
22/9/2025,Customer_540,TCK101856,Account,99,842,4097,Good
22/9/2025,Customer_109,TCK103841,Complaint,206,1287,4254,Good
22/9/2025,Customer_6,TCK100890,Account,147,118,438,Good
22/9/2025,Customer_154,TCK102596,Account,55,49,1625,Bad
23/9/2025,Customer_294,TCK102812,General Inquiry,22,492,3502,Bad
23/9/2025,Customer_738,TCK101282,Billing,160,1395,3745,Good
23/9/2025,Customer_666,TCK103694,General Inquiry,52,732,832,Good
23/9/2025,Customer_21,TCK101963,Complaint,153,902,3011,Good
23/9/2025,Customer_705,TCK103606,Technical,6,967,2289,Bad
23/9/2025,Customer_428,TCK103133,Account,4,1330,1902,Bad
24/9/2025,Customer_389,TCK102170,Billing,54,1026,2329,Good
24/9/2025,Customer_276,TCK102682,Service Request,106,120,3146,Bad
24/9/2025,Customer_698,TCK103109,Complaint,211,392,1498,Bad
24/9/2025,Customer_284,TCK102297,Service Request,230,1071,118,Good
24/9/2025,Customer_222,TCK100177,Service Request,103,1413,1518,Good
24/9/2025,Customer_456,TCK103672,Service Request,207,342,1606,Bad
24/9/2025,Customer_439,TCK102278,General Inquiry,30,402,2012,Good
25/9/2025,Customer_363,TCK104561,Complaint,201,1433,3623,Good
25/9/2025,Customer_445,TCK100829,Technical,38,874,290,Good
25/9/2025,Customer_400,TCK101333,Account,46,684,4083,Good
25/9/2025,Customer_790,TCK100442,Billing,78,539,4231,Good
25/9/2025,Customer_229,TCK100590,Account,162,1340,2954,Good
25/9/2025,Customer_732,TCK103335,General Inquiry,110,78,1213,Good
25/9/2025,Customer_781,TCK100608,Technical,229,600,2777,Good
26/9/2025,Customer_309,TCK101816,Technical,197,408,186,Good
26/9/2025,Customer_673,TCK101560,General Inquiry,228,611,3867,Good
26/9/2025,Customer_784,TCK101076,Technical,186,1414,4218,Bad
26/9/2025,Customer_133,TCK104148,Service Request,224,135,2671,Bad
27/9/2025,Customer_384,TCK104309,Complaint,87,129,2112,Good
27/9/2025,Customer_49,TCK100427,Account,57,126,585,Good
27/9/2025,Customer_44,TCK103107,Complaint,22,408,1265,Good
28/9/2025,Customer_741,TCK102891,Billing,192,1082,2731,Bad
28/9/2025,Customer_334,TCK102219,Billing,144,868,80,Good
28/9/2025,Customer_300,TCK103130,Account,95,1144,1093,Good
28/9/2025,Customer_355,TCK103446,Billing,19,1095,2075,Good
28/9/2025,Customer_560,TCK102171,Account,3,563,164,Good
28/9/2025,Customer_799,TCK101900,Technical,53,1136,516,Good
28/9/2025,Customer_727,TCK101038,Complaint,142,551,3968,Good
29/9/2025,Customer_455,TCK100218,Billing,13,1389,4018,Good
29/9/2025,Customer_450,TCK102604,Service Request,131,872,1113,Good
29/9/2025,Customer_321,TCK104557,Technical,132,877,1222,Bad
29/9/2025,Customer_237,TCK100641,General Inquiry,24,802,2926,Good
29/9/2025,Customer_325,TCK103417,Billing,56,926,1832,Good
29/9/2025,Customer_95,TCK102006,Billing,14,1171,1568,Good
29/9/2025,Customer_24,TCK104166,General Inquiry,129,1079,2157,Good
29/9/2025,Customer_522,TCK102789,Service Request,150,354,4082,Good
29/9/2025,Customer_39,TCK103803,General Inquiry,12,715,2098,Good
29/9/2025,Customer_375,TCK100445,General Inquiry,48,266,3855,Good
30/9/2025,Customer_70,TCK102831,Complaint,20,1355,3826,Good
30/9/2025,Customer_602,TCK100867,Account,137,764,2607,Bad
30/9/2025,Customer_215,TCK100372,Service Request,118,780,940,Good
30/9/2025,Customer_780,TCK103277,General Inquiry,101,1242,3498,Good
30/9/2025,Customer_273,TCK104422,Billing,95,1111,1224,Good
30/9/2025,Customer_656,TCK103653,Account,155,1364,2448,Good
1/10/2025,Customer_69,TCK103051,Technical,110,1320,2697,Good
1/10/2025,Customer_658,TCK100167,Technical,138,1341,2146,Good
1/10/2025,Customer_166,TCK100253,Technical,54,201,3176,Good
1/10/2025,Customer_550,TCK101159,General Inquiry,113,1279,1555,Good
1/10/2025,Customer_645,TCK100312,General Inquiry,30,177,2336,Good
1/10/2025,Customer_312,TCK102989,Service Request,117,267,3804,Bad
2/10/2025,Customer_114,TCK100256,Account,173,1384,2855,Bad
2/10/2025,Customer_212,TCK102791,Service Request,181,1064,3907,Good
2/10/2025,Customer_376,TCK100440,Complaint,75,232,4063,Good
2/10/2025,Customer_251,TCK101376,Service Request,237,672,2911,Good
2/10/2025,Customer_318,TCK102069,General Inquiry,109,1248,1592,Good
3/10/2025,Customer_56,TCK100212,Technical,49,1025,4052,Good
3/10/2025,Customer_219,TCK102397,Service Request,231,693,3506,Good
3/10/2025,Customer_457,TCK100994,General Inquiry,28,1013,1157,Good
3/10/2025,Customer_542,TCK101971,Complaint,38,756,1522,Good
3/10/2025,Customer_22,TCK102243,Complaint,238,523,508,Good
4/10/2025,Customer_401,TCK100130,Complaint,106,157,2874,Good
4/10/2025,Customer_225,TCK101216,Service Request,26,1076,3001,Bad
4/10/2025,Customer_90,TCK101902,Service Request,206,586,2445,Good
4/10/2025,Customer_489,TCK101868,General Inquiry,195,689,3170,Good
5/10/2025,Customer_707,TCK102059,Service Request,86,240,2942,Good
5/10/2025,Customer_59,TCK102136,Technical,120,1075,3167,Good
5/10/2025,Customer_306,TCK101213,Account,154,500,230,Good
5/10/2025,Customer_424,TCK104385,Service Request,159,470,1340,Bad
5/10/2025,Customer_56,TCK103824,Account,103,350,1999,Good
6/10/2025,Customer_5,TCK100742,Complaint,213,1038,668,Bad
6/10/2025,Customer_674,TCK100839,Billing,182,613,2131,Good
6/10/2025,Customer_702,TCK104050,Service Request,209,888,3071,Bad
6/10/2025,Customer_13,TCK102524,Service Request,24,773,2905,Good
6/10/2025,Customer_58,TCK102439,Account,63,1250,1231,Good
6/10/2025,Customer_365,TCK102996,Service Request,142,959,1893,Good
6/10/2025,Customer_229,TCK104481,Service Request,162,491,534,Good
6/10/2025,Customer_372,TCK103842,Complaint,176,1288,1936,Good
6/10/2025,Customer_458,TCK100968,Service Request,67,1264,4256,Good
7/10/2025,Customer_215,TCK103071,General Inquiry,224,169,326,Bad
7/10/2025,Customer_730,TCK100161,Billing,71,545,1285,Good
7/10/2025,Customer_280,TCK104549,Technical,48,1437,1106,Good
7/10/2025,Customer_729,TCK101323,Technical,83,1233,728,Bad
7/10/2025,Customer_171,TCK100955,Technical,164,871,1446,Good
7/10/2025,Customer_606,TCK101051,Service Request,126,1032,1473,Bad
7/10/2025,Customer_220,TCK101689,Complaint,112,43,1435,Good
7/10/2025,Customer_138,TCK103410,Technical,191,1116,2454,Good
7/10/2025,Customer_71,TCK103005,Account,10,647,647,Good
8/10/2025,Customer_177,TCK102608,General Inquiry,62,456,426,Bad
8/10/2025,Customer_176,TCK103810,Billing,193,1198,1643,Bad
8/10/2025,Customer_514,TCK103549,Complaint,181,666,1017,Good
8/10/2025,Customer_659,TCK100045,Account,219,381,3975,Good
9/10/2025,Customer_530,TCK102283,Technical,12,1328,1982,Good
9/10/2025,Customer_94,TCK102237,Complaint,111,1401,2916,Bad
9/10/2025,Customer_124,TCK100101,Complaint,1,1425,3189,Good
9/10/2025,Customer_628,TCK100615,Service Request,214,377,594,Good
9/10/2025,Customer_318,TCK102552,Account,84,141,1027,Good
9/10/2025,Customer_364,TCK101084,General Inquiry,34,396,3239,Good
9/10/2025,Customer_710,TCK103204,Complaint,68,609,3676,Good
9/10/2025,Customer_269,TCK100697,Technical,83,1200,2359,Bad
9/10/2025,Customer_660,TCK103558,Account,155,642,2845,Good
9/10/2025,Customer_308,TCK102029,Service Request,188,1258,4281,Good
9/10/2025,Customer_184,TCK102128,Complaint,98,215,1602,Bad
10/10/2025,Customer_42,TCK103729,Account,220,594,3224,Good
10/10/2025,Customer_616,TCK102974,Technical,216,1387,818,Good
10/10/2025,Customer_781,TCK100184,Account,151,1220,2258,Good
10/10/2025,Customer_748,TCK101562,Complaint,4,721,2944,Good
10/10/2025,Customer_86,TCK104444,Account,26,647,74,Good
11/10/2025,Customer_212,TCK103758,Billing,192,701,1623,Good
11/10/2025,Customer_326,TCK104365,Complaint,74,194,3612,Good
11/10/2025,Customer_106,TCK104096,Billing,47,823,445,Good
11/10/2025,Customer_792,TCK102898,Account,36,1154,3177,Good
11/10/2025,Customer_488,TCK102207,Billing,186,1393,885,Good
11/10/2025,Customer_797,TCK104419,Account,194,604,3924,Good
11/10/2025,Customer_668,TCK104562,Billing,193,1232,228,Good
11/10/2025,Customer_146,TCK100990,General Inquiry,130,1309,2655,Good
11/10/2025,Customer_44,TCK102449,Technical,216,185,3051,Bad
12/10/2025,Customer_512,TCK102530,Account,122,1111,3244,Good
12/10/2025,Customer_704,TCK104139,Complaint,49,649,1954,Good
12/10/2025,Customer_633,TCK103037,General Inquiry,128,153,512,Good
12/10/2025,Customer_115,TCK104037,Billing,220,727,2115,Good
12/10/2025,Customer_217,TCK103671,Technical,35,536,243,Bad
13/10/2025,Customer_339,TCK100270,Service Request,176,971,978,Good
13/10/2025,Customer_496,TCK102568,Complaint,59,300,1495,Good
13/10/2025,Customer_432,TCK103709,Account,137,1265,4301,Good
14/10/2025,Customer_647,TCK104536,General Inquiry,49,929,3034,Good
14/10/2025,Customer_323,TCK103217,General Inquiry,109,1063,1346,Good
14/10/2025,Customer_212,TCK102368,General Inquiry,56,248,2393,Good
14/10/2025,Customer_122,TCK102380,Service Request,172,424,1364,Good
14/10/2025,Customer_733,TCK100604,Service Request,115,999,1556,Good
14/10/2025,Customer_130,TCK103989,Service Request,131,425,670,Good
14/10/2025,Customer_140,TCK100639,Technical,178,25,2321,Bad
15/10/2025,Customer_453,TCK100980,General Inquiry,239,774,1751,Good
15/10/2025,Customer_56,TCK102308,Technical,140,302,232,Good
15/10/2025,Customer_45,TCK103122,General Inquiry,164,106,4117,Good
15/10/2025,Customer_561,TCK103063,Service Request,122,641,1586,Good
15/10/2025,Customer_631,TCK100393,Complaint,31,428,4053,Good
15/10/2025,Customer_487,TCK102036,Account,146,1342,2589,Good
16/10/2025,Customer_90,TCK102911,Account,220,1218,785,Bad
16/10/2025,Customer_59,TCK100148,Billing,219,170,1589,Bad
16/10/2025,Customer_591,TCK102202,General Inquiry,69,468,619,Good
16/10/2025,Customer_732,TCK102837,Technical,25,635,2478,Good
16/10/2025,Customer_131,TCK101415,Technical,211,38,2620,Good
16/10/2025,Customer_324,TCK102074,Technical,36,831,787,Good
16/10/2025,Customer_335,TCK103287,Service Request,21,871,1820,Good
17/10/2025,Customer_97,TCK102285,Technical,30,1045,2703,Bad
17/10/2025,Customer_650,TCK100424,Account,156,101,1837,Good
17/10/2025,Customer_28,TCK100684,Technical,233,968,1727,Good
17/10/2025,Customer_459,TCK102653,Billing,40,1220,1815,Good
17/10/2025,Customer_442,TCK103592,Service Request,29,862,3553,Good
17/10/2025,Customer_446,TCK100459,Billing,215,109,3168,Bad
18/10/2025,Customer_364,TCK100620,General Inquiry,232,967,1860,Good
18/10/2025,Customer_251,TCK102281,Technical,131,59,4232,Good
18/10/2025,Customer_9,TCK101735,General Inquiry,65,576,217,Good
18/10/2025,Customer_36,TCK100431,Complaint,58,54,995,Good
18/10/2025,Customer_442,TCK103461,Complaint,172,915,2961,Bad
18/10/2025,Customer_400,TCK104374,Service Request,50,1015,3447,Good
18/10/2025,Customer_29,TCK103588,Complaint,91,1226,3045,Good
19/10/2025,Customer_398,TCK102383,Technical,201,801,85,Bad
19/10/2025,Customer_146,TCK103274,General Inquiry,125,1056,1082,Bad
19/10/2025,Customer_272,TCK100595,Service Request,166,963,3155,Good
19/10/2025,Customer_112,TCK102133,Billing,199,1408,1382,Bad
19/10/2025,Customer_446,TCK102216,Complaint,51,983,4308,Good
19/10/2025,Customer_255,TCK103329,Billing,46,444,1377,Bad
19/10/2025,Customer_603,TCK103719,General Inquiry,100,606,2592,Good
20/10/2025,Customer_329,TCK103244,Billing,165,1376,320,Good
20/10/2025,Customer_17,TCK104214,Complaint,47,1428,833,Good
20/10/2025,Customer_233,TCK100670,General Inquiry,24,595,1424,Good
20/10/2025,Customer_683,TCK100277,Billing,105,1286,2989,Good
20/10/2025,Customer_581,TCK103464,Complaint,202,720,3081,Good
20/10/2025,Customer_589,TCK101718,Complaint,114,642,3327,Good
20/10/2025,Customer_380,TCK103085,Billing,162,735,1401,Good
20/10/2025,Customer_13,TCK100430,Complaint,215,823,2385,Good
20/10/2025,Customer_393,TCK100484,Billing,178,1006,115,Bad
20/10/2025,Customer_344,TCK103281,Service Request,149,287,1559,Bad
20/10/2025,Customer_629,TCK103675,Technical,7,1246,298,Good
20/10/2025,Customer_434,TCK100333,General Inquiry,51,1049,3868,Bad
20/10/2025,Customer_171,TCK103172,Complaint,67,263,2574,Good
21/10/2025,Customer_502,TCK103634,Service Request,149,1340,2190,Bad
21/10/2025,Customer_606,TCK101796,Service Request,16,897,3329,Bad
21/10/2025,Customer_781,TCK100245,General Inquiry,133,1099,3520,Bad
21/10/2025,Customer_667,TCK100643,Complaint,17,934,744,Good
21/10/2025,Customer_169,TCK102754,Service Request,64,310,1393,Bad
21/10/2025,Customer_336,TCK103048,Service Request,45,381,1341,Good
21/10/2025,Customer_798,TCK101522,Technical,78,107,1067,Good
21/10/2025,Customer_76,TCK104220,General Inquiry,209,176,3359,Good
21/10/2025,Customer_591,TCK101097,Service Request,167,297,2812,Good
22/10/2025,Customer_358,TCK103148,Service Request,7,755,3266,Good
22/10/2025,Customer_193,TCK101404,Technical,55,720,3626,Bad
22/10/2025,Customer_120,TCK103473,Account,112,1284,451,Bad
22/10/2025,Customer_276,TCK104038,General Inquiry,169,1232,1849,Good
22/10/2025,Customer_562,TCK102199,Account,7,527,394,Good
22/10/2025,Customer_391,TCK102448,General Inquiry,185,623,489,Good
22/10/2025,Customer_311,TCK101139,Technical,56,828,2856,Good
22/10/2025,Customer_131,TCK102603,Complaint,178,780,237,Good
22/10/2025,Customer_51,TCK104130,Account,193,753,3074,Good
23/10/2025,Customer_638,TCK101171,Account,41,93,1054,Good
23/10/2025,Customer_658,TCK103034,Technical,8,841,2704,Good
23/10/2025,Customer_355,TCK102614,Account,110,678,163,Good
23/10/2025,Customer_440,TCK104351,Account,191,1373,2246,Bad
23/10/2025,Customer_512,TCK104520,Service Request,213,714,3031,Good
23/10/2025,Customer_247,TCK102200,Billing,157,1230,2003,Good
23/10/2025,Customer_165,TCK102266,Service Request,173,1341,1104,Good
23/10/2025,Customer_715,TCK104553,Complaint,196,764,4179,Good
23/10/2025,Customer_65,TCK100931,Technical,1,617,386,Good
23/10/2025,Customer_420,TCK103095,Service Request,62,1168,929,Good
23/10/2025,Customer_214,TCK101863,Complaint,7,147,166,Good
23/10/2025,Customer_626,TCK104462,General Inquiry,150,1236,3165,Good
23/10/2025,Customer_537,TCK100017,Technical,128,329,1046,Good
24/10/2025,Customer_181,TCK100371,General Inquiry,39,1370,2132,Bad
24/10/2025,Customer_206,TCK100543,Account,74,68,1778,Bad
24/10/2025,Customer_696,TCK102609,Complaint,48,537,1987,Good
24/10/2025,Customer_482,TCK102391,Service Request,209,988,649,Bad
24/10/2025,Customer_237,TCK100815,Service Request,192,502,279,Good
24/10/2025,Customer_13,TCK102310,Technical,113,254,3169,Bad
25/10/2025,Customer_661,TCK102801,General Inquiry,108,661,3225,Bad
25/10/2025,Customer_367,TCK103456,Billing,164,252,3926,Good
25/10/2025,Customer_211,TCK100495,General Inquiry,91,132,2801,Good
25/10/2025,Customer_310,TCK101355,General Inquiry,144,1085,4238,Good
25/10/2025,Customer_114,TCK102522,Account,207,844,3211,Good
25/10/2025,Customer_480,TCK100190,Account,3,811,288,Good
25/10/2025,Customer_529,TCK100015,Service Request,107,925,1395,Good
