date,year,month,submitter,ticket_id,ticket_category,first_response_time_minutes,first_resolution_time_minutes,full_resolution_time_minutes,satisfaction_score,isfcr
10/10/2025,2025,October,Customer_86,TCK104444,Account,26,647,74,Good,FALSE
11/10/2025,2025,October,Customer_212,TCK103758,Billing,192,701,1623,Good,FALSE
11/10/2025,2025,October,Customer_326,TCK104365,Complaint,74,194,3612,Good,FALSE
11/10/2025,2025,October,Customer_106,TCK104096,Billing,47,823,445,Good,FALSE
11/10/2025,2025,October,Customer_792,TCK102898,Account,36,1154,3177,Good,FALSE
11/10/2025,2025,October,Customer_488,TCK102207,Billing,186,1393,885,Good,FALSE
11/10/2025,2025,October,Customer_797,TCK104419,Account,194,604,3924,Good,FALSE
11/10/2025,2025,October,Customer_668,TCK104562,Billing,193,1232,228,Good,FALSE
11/10/2025,2025,October,Customer_146,TCK100990,General Inquiry,130,1309,2655,Good,FALSE
11/10/2025,2025,October,Customer_44,TCK102449,Technical,216,185,3051,Bad,FALSE
12/10/2025,2025,October,Customer_512,TCK102530,Account,122,1111,3244,Good,FALSE
12/10/2025,2025,October,Customer_704,TCK104139,Complaint,49,649,1954,Good,FALSE
12/10/2025,2025,October,Customer_633,TCK103037,General Inquiry,128,153,512,Good,FALSE
12/10/2025,2025,October,Customer_115,TCK104037,Billing,220,727,2115,Good,FALSE
12/10/2025,2025,October,Customer_217,TCK103671,Technical,35,536,243,Bad,FALSE
13/10/2025,2025,October,Customer_339,TCK100270,Service Request,176,971,978,Good,FALSE
13/10/2025,2025,October,Customer_496,TCK102568,Complaint,59,300,1495,Good,FALSE
13/10/2025,2025,October,Customer_432,TCK103709,Account,137,1265,4301,Good,FALSE
14/10/2025,2025,October,Customer_647,TCK104536,General Inquiry,49,929,3034,Good,FALSE
14/10/2025,2025,October,Customer_323,TCK103217,General Inquiry,109,1063,1346,Good,FALSE
14/10/2025,2025,October,Customer_212,TCK102368,General Inquiry,56,248,2393,Good,FALSE
14/10/2025,2025,October,Customer_122,TCK102380,Service Request,172,424,1364,Good,FALSE
14/10/2025,2025,October,Customer_733,TCK100604,Service Request,115,999,1556,Good,FALSE
14/10/2025,2025,October,Customer_130,TCK103989,Service Request,131,425,670,Good,FALSE
14/10/2025,2025,October,Customer_140,TCK100639,Technical,178,25,2321,Bad,FALSE
15/10/2025,2025,October,Customer_453,TCK100980,General Inquiry,239,774,1751,Good,FALSE
15/10/2025,2025,October,Customer_56,TCK102308,Technical,140,302,232,Good,FALSE
15/10/2025,2025,October,Customer_45,TCK103122,General Inquiry,164,106,4117,Good,FALSE
15/10/2025,2025,October,Customer_561,TCK103063,Service Request,122,641,1586,Good,FALSE
15/10/2025,2025,October,Customer_631,TCK100393,Complaint,31,428,4053,Good,FALSE
15/10/2025,2025,October,Customer_487,TCK102036,Account,146,1342,2589,Good,FALSE
16/10/2025,2025,October,Customer_90,TCK102911,Account,220,1218,785,Bad,FALSE
16/10/2025,2025,October,Customer_59,TCK100148,Billing,219,170,1589,Bad,FALSE
16/10/2025,2025,October,Customer_591,TCK102202,General Inquiry,69,468,619,Good,FALSE
16/10/2025,2025,October,Customer_732,TCK102837,Technical,25,635,2478,Good,FALSE
16/10/2025,2025,October,Customer_131,TCK101415,Technical,211,38,2620,Good,FALSE
16/10/2025,2025,October,Customer_324,TCK102074,Technical,36,831,787,Good,FALSE
16/10/2025,2025,October,Customer_335,TCK103287,Service Request,21,871,1820,Good,FALSE
17/10/2025,2025,October,Customer_97,TCK102285,Technical,30,1045,2703,Bad,FALSE
17/10/2025,2025,October,Customer_650,TCK100424,Account,156,101,1837,Good,FALSE
17/10/2025,2025,October,Customer_28,TCK100684,Technical,233,968,1727,Good,FALSE
17/10/2025,2025,October,Customer_459,TCK102653,Billing,40,1220,1815,Good,FALSE
17/10/2025,2025,October,Customer_442,TCK103592,Service Request,29,862,3553,Good,FALSE
17/10/2025,2025,October,Customer_446,TCK100459,Billing,215,109,3168,Bad,FALSE
18/10/2025,2025,October,Customer_364,TCK100620,General Inquiry,232,967,1860,Good,FALSE
18/10/2025,2025,October,Customer_251,TCK102281,Technical,131,59,4232,Good,FALSE
18/10/2025,2025,October,Customer_9,TCK101735,General Inquiry,65,576,217,Good,FALSE
18/10/2025,2025,October,Customer_36,TCK100431,Complaint,58,54,995,Good,FALSE
18/10/2025,2025,October,Customer_442,TCK103461,Complaint,172,915,2961,Bad,FALSE
18/10/2025,2025,October,Customer_400,TCK104374,Service Request,50,1015,3447,Good,FALSE
18/10/2025,2025,October,Customer_29,TCK103588,Complaint,91,1226,3045,Good,FALSE
19/10/2025,2025,October,Customer_398,TCK102383,Technical,201,801,85,Bad,FALSE
19/10/2025,2025,October,Customer_146,TCK103274,General Inquiry,125,1056,1082,Bad,FALSE
19/10/2025,2025,October,Customer_272,TCK100595,Service Request,166,963,3155,Good,FALSE
19/10/2025,2025,October,Customer_112,TCK102133,Billing,199,1408,1382,Bad,FALSE
19/10/2025,2025,October,Customer_446,TCK102216,Complaint,51,983,4308,Good,FALSE
19/10/2025,2025,October,Customer_255,TCK103329,Billing,46,444,1377,Bad,FALSE
19/10/2025,2025,October,Customer_603,TCK103719,General Inquiry,100,606,2592,Good,FALSE
20/10/2025,2025,October,Customer_329,TCK103244,Billing,165,1376,320,Good,FALSE
20/10/2025,2025,October,Customer_17,TCK104214,Complaint,47,1428,833,Good,FALSE
20/10/2025,2025,October,Customer_233,TCK100670,General Inquiry,24,595,1424,Good,FALSE
20/10/2025,2025,October,Customer_683,TCK100277,Billing,105,1286,2989,Good,FALSE
20/10/2025,2025,October,Customer_581,TCK103464,Complaint,202,720,3081,Good,FALSE
20/10/2025,2025,October,Customer_589,TCK101718,Complaint,114,642,3327,Good,FALSE
20/10/2025,2025,October,Customer_380,TCK103085,Billing,162,735,1401,Good,FALSE
20/10/2025,2025,October,Customer_13,TCK100430,Complaint,215,823,2385,Good,FALSE
20/10/2025,2025,October,Customer_393,TCK100484,Billing,178,1006,115,Bad,FALSE
20/10/2025,2025,October,Customer_344,TCK103281,Service Request,149,287,1559,Bad,FALSE
20/10/2025,2025,October,Customer_629,TCK103675,Technical,7,1246,298,Good,FALSE
20/10/2025,2025,October,Customer_434,TCK100333,General Inquiry,51,1049,3868,Bad,FALSE
20/10/2025,2025,October,Customer_171,TCK103172,Complaint,67,263,2574,Good,FALSE
21/10/2025,2025,October,Customer_502,TCK103634,Service Request,149,1340,2190,Bad,FALSE
21/10/2025,2025,October,Customer_606,TCK101796,Service Request,16,897,3329,Bad,FALSE
21/10/2025,2025,October,Customer_781,TCK100245,General Inquiry,133,1099,3520,Bad,FALSE
21/10/2025,2025,October,Customer_667,TCK100643,Complaint,17,934,744,Good,FALSE
21/10/2025,2025,October,Customer_169,TCK102754,Service Request,64,310,1393,Bad,FALSE
21/10/2025,2025,October,Customer_336,TCK103048,Service Request,45,381,1341,Good,FALSE
21/10/2025,2025,October,Customer_798,TCK101522,Technical,78,107,1067,Good,FALSE
21/10/2025,2025,October,Customer_76,TCK104220,General Inquiry,209,176,3359,Good,FALSE
21/10/2025,2025,October,Customer_591,TCK101097,Service Request,167,297,2812,Good,FALSE
22/10/2025,2025,October,Customer_358,TCK103148,Service Request,7,755,3266,Good,FALSE
22/10/2025,2025,October,Customer_193,TCK101404,Technical,55,720,3626,Bad,FALSE
22/10/2025,2025,October,Customer_120,TCK103473,Account,112,1284,451,Bad,FALSE
22/10/2025,2025,October,Customer_276,TCK104038,General Inquiry,169,1232,1849,Good,FALSE
22/10/2025,2025,October,Customer_562,TCK102199,Account,7,527,394,Good,FALSE
22/10/2025,2025,October,Customer_391,TCK102448,General Inquiry,185,623,489,Good,FALSE
22/10/2025,2025,October,Customer_311,TCK101139,Technical,56,828,2856,Good,FALSE
22/10/2025,2025,October,Customer_131,TCK102603,Complaint,178,780,237,Good,FALSE
22/10/2025,2025,October,Customer_51,TCK104130,Account,193,753,3074,Good,FALSE
23/10/2025,2025,October,Customer_638,TCK101171,Account,41,93,1054,Good,FALSE
23/10/2025,2025,October,Customer_658,TCK103034,Technical,8,841,2704,Good,FALSE
23/10/2025,2025,October,Customer_355,TCK102614,Account,110,678,163,Good,FALSE
23/10/2025,2025,October,Customer_440,TCK104351,Account,191,1373,2246,Bad,FALSE
23/10/2025,2025,October,Customer_512,TCK104520,Service Request,213,714,3031,Good,FALSE
23/10/2025,2025,October,Customer_247,TCK102200,Billing,157,1230,2003,Good,FALSE
23/10/2025,2025,October,Customer_165,TCK102266,Service Request,173,1341,1104,Good,FALSE
23/10/2025,2025,October,Customer_715,TCK104553,Complaint,196,764,4179,Good,FALSE
23/10/2025,2025,October,Customer_65,TCK100931,Technical,1,617,386,Good,FALSE
23/10/2025,2025,October,Customer_420,TCK103095,Service Request,62,1168,929,Good,FALSE
23/10/2025,2025,October,Customer_214,TCK101863,Complaint,7,147,166,Good,FALSE
23/10/2025,2025,October,Customer_626,TCK104462,General Inquiry,150,1236,3165,Good,FALSE
23/10/2025,2025,October,Customer_537,TCK100017,Technical,128,329,1046,Good,FALSE
24/10/2025,2025,October,Customer_181,TCK100371,General Inquiry,39,1370,2132,Bad,FALSE
24/10/2025,2025,October,Customer_206,TCK100543,Account,74,68,1778,Bad,FALSE
24/10/2025,2025,October,Customer_696,TCK102609,Complaint,48,537,1987,Good,FALSE
24/10/2025,2025,October,Customer_482,TCK102391,Service Request,209,988,649,Bad,FALSE
24/10/2025,2025,October,Customer_237,TCK100815,Service Request,192,502,279,Good,FALSE
24/10/2025,2025,October,Customer_13,TCK102310,Technical,113,254,3169,Bad,FALSE
25/10/2025,2025,October,Customer_661,TCK102801,General Inquiry,108,661,3225,Bad,FALSE
25/10/2025,2025,October,Customer_367,TCK103456,Billing,164,252,3926,Good,FALSE
25/10/2025,2025,October,Customer_211,TCK100495,General Inquiry,91,132,2801,Good,FALSE
25/10/2025,2025,October,Customer_310,TCK101355,General Inquiry,144,1085,4238,Good,FALSE
25/10/2025,2025,October,Customer_114,TCK102522,Account,207,844,3211,Good,FALSE
25/10/2025,2025,October,Customer_480,TCK100190,Account,3,811,288,Good,FALSE
25/10/2025,2025,October,Customer_529,TCK100015,Service Request,107,925,1395,Good,FALSE
25/10/2025,2025,October,Customer_280,TCK104578,General Inquiry,72,938,862,Good,FALSE
25/10/2025,2025,October,Customer_368,TCK102181,Technical,50,1284,3972,Good,FALSE
25/10/2025,2025,October,Customer_732,TCK100942,Service Request,114,1156,1218,Good,FALSE
25/10/2025,2025,October,Customer_239,TCK101162,Technical,185,1102,3153,Good,FALSE
25/10/2025,2025,October,Customer_6,TCK100542,General Inquiry,109,483,3710,Good,FALSE
25/10/2025,2025,October,Customer_226,TCK102866,Service Request,104,246,2783,Bad,FALSE
25/10/2025,2025,October,Customer_650,TCK103535,Billing,86,1051,172,Bad,FALSE
25/10/2025,2025,October,Customer_693,TCK102729,Account,70,868,2294,Good,FALSE
26/10/2025,2025,October,Customer_368,TCK101043,Account,119,339,527,Good,FALSE
26/10/2025,2025,October,Customer_297,TCK103799,General Inquiry,179,1044,3812,Good,FALSE
26/10/2025,2025,October,Customer_25,TCK103198,Service Request,116,637,261,Bad,FALSE
26/10/2025,2025,October,Customer_98,TCK100400,General Inquiry,209,897,1734,Good,FALSE
26/10/2025,2025,October,Customer_305,TCK101499,Technical,151,637,3580,Good,FALSE
26/10/2025,2025,October,Customer_171,TCK104498,Billing,220,1148,3297,Bad,FALSE
26/10/2025,2025,October,Customer_595,TCK102096,Billing,43,987,1243,Good,FALSE
26/10/2025,2025,October,Customer_376,TCK102582,General Inquiry,216,30,3209,Good,FALSE
27/10/2025,2025,October,Customer_66,TCK101804,Technical,236,43,331,Good,FALSE
27/10/2025,2025,October,Customer_30,TCK101147,Billing,186,607,2354,Good,FALSE
27/10/2025,2025,October,Customer_526,TCK100877,General Inquiry,224,557,1684,Good,FALSE
27/10/2025,2025,October,Customer_615,TCK102994,Account,75,74,410,Bad,FALSE
27/10/2025,2025,October,Customer_524,TCK101300,Account,14,699,2804,Good,FALSE
27/10/2025,2025,October,Customer_298,TCK102840,General Inquiry,59,1407,4290,Good,FALSE
27/10/2025,2025,October,Customer_426,TCK102319,General Inquiry,137,68,2541,Good,FALSE
27/10/2025,2025,October,Customer_587,TCK101172,Account,48,749,971,Good,FALSE
27/10/2025,2025,October,Customer_117,TCK103485,Billing,95,848,2873,Good,FALSE
27/10/2025,2025,October,Customer_78,TCK103391,Service Request,107,1430,2978,Good,FALSE
28/10/2025,2025,October,Customer_255,TCK101614,Billing,140,1135,3070,Bad,FALSE
28/10/2025,2025,October,Customer_779,TCK100825,Complaint,73,1026,4099,Good,FALSE
28/10/2025,2025,October,Customer_630,TCK101639,General Inquiry,178,702,2065,Good,FALSE
28/10/2025,2025,October,Customer_433,TCK103302,General Inquiry,158,958,1586,Bad,FALSE
28/10/2025,2025,October,Customer_330,TCK103995,Service Request,221,1014,3056,Good,FALSE
29/10/2025,2025,October,Customer_580,TCK100690,Account,44,596,646,Good,FALSE
29/10/2025,2025,October,Customer_260,TCK103922,Technical,154,861,729,Bad,FALSE
29/10/2025,2025,October,Customer_1,TCK103356,Complaint,131,1319,576,Good,FALSE
29/10/2025,2025,October,Customer_174,TCK103670,Technical,119,1168,2186,Good,FALSE
30/10/2025,2025,October,Customer_688,TCK102125,Account,59,753,2525,Bad,FALSE
30/10/2025,2025,October,Customer_778,TCK101060,Billing,141,359,4079,Good,FALSE
30/10/2025,2025,October,Customer_446,TCK103180,Account,93,145,2531,Good,FALSE
30/10/2025,2025,October,Customer_415,TCK104286,General Inquiry,3,1242,1170,Good,FALSE
30/10/2025,2025,October,Customer_208,TCK104317,General Inquiry,186,229,2304,Good,FALSE
30/10/2025,2025,October,Customer_768,TCK102013,Service Request,2,988,1323,Bad,FALSE
30/10/2025,2025,October,Customer_178,TCK103364,Service Request,138,580,3363,Good,FALSE
31/10/2025,2025,October,Customer_797,TCK102341,General Inquiry,148,967,31,Good,FALSE
31/10/2025,2025,October,Customer_69,TCK102721,Technical,177,68,2750,Good,FALSE
31/10/2025,2025,October,Customer_637,TCK100429,Technical,34,574,2515,Good,FALSE
31/10/2025,2025,October,Customer_674,TCK102277,Service Request,64,1173,3176,Good,FALSE
31/10/2025,2025,October,Customer_256,TCK102981,Billing,4,437,3957,Bad,FALSE
31/10/2025,2025,October,Customer_43,TCK103614,Account,219,1212,3382,Good,FALSE
31/10/2025,2025,October,Customer_288,TCK101194,Service Request,140,1353,1603,Bad,FALSE
31/10/2025,2025,October,Customer_778,TCK103141,Account,115,1102,3225,Good,FALSE
31/10/2025,2025,October,Customer_788,TCK102132,Technical,27,1344,2767,Good,FALSE
31/10/2025,2025,October,Customer_664,TCK101627,Account,214,117,3604,Good,FALSE
31/10/2025,2025,October,Customer_630,TCK101495,Complaint,23,636,685,Good,FALSE
31/10/2025,2025,October,Customer_285,TCK103269,General Inquiry,95,1332,1406,Good,FALSE
31/10/2025,2025,October,Customer_64,TCK100319,Technical,16,1204,3339,Good,FALSE
2/11/2025,2025,November,Customer_582,TCK101624,Service Request,66,1103,3793,Bad,FALSE
2/11/2025,2025,November,Customer_110,TCK102386,Account,52,1189,3209,Good,FALSE
2/11/2025,2025,November,Customer_249,TCK101790,Complaint,203,180,3084,Bad,FALSE
2/11/2025,2025,November,Customer_602,TCK100827,Technical,126,893,3215,Good,FALSE
2/11/2025,2025,November,Customer_162,TCK103999,Billing,32,1076,4316,Good,FALSE
2/11/2025,2025,November,Customer_567,TCK102461,Technical,8,1122,3291,Good,FALSE
2/11/2025,2025,November,Customer_340,TCK100192,General Inquiry,191,966,2636,Good,FALSE
2/11/2025,2025,November,Customer_407,TCK100661,General Inquiry,23,287,3917,Good,FALSE
2/11/2025,2025,November,Customer_222,TCK104537,Account,65,170,225,Good,FALSE
2/11/2025,2025,November,Customer_404,TCK103349,Complaint,31,1218,1050,Good,FALSE
2/11/2025,2025,November,Customer_382,TCK102833,General Inquiry,137,1145,3392,Good,FALSE
2/11/2025,2025,November,Customer_264,TCK100223,Technical,102,1399,3378,Good,FALSE
3/11/2025,2025,November,Customer_723,TCK103276,Service Request,15,98,2452,Good,FALSE
3/11/2025,2025,November,Customer_388,TCK103890,Complaint,237,1002,3131,Good,FALSE
3/11/2025,2025,November,Customer_429,TCK101797,Account,225,1274,1686,Good,FALSE
3/11/2025,2025,November,Customer_211,TCK100284,Account,36,933,67,Good,FALSE
3/11/2025,2025,November,Customer_298,TCK101252,Account,202,1432,3837,Good,FALSE
3/11/2025,2025,November,Customer_93,TCK100986,Billing,186,811,1390,Good,FALSE
3/11/2025,2025,November,Customer_333,TCK103119,Complaint,156,204,2510,Bad,FALSE
3/11/2025,2025,November,Customer_27,TCK102197,Technical,225,870,4108,Good,FALSE
4/11/2025,2025,November,Customer_486,TCK103677,Service Request,110,70,2607,Good,FALSE
4/11/2025,2025,November,Customer_397,TCK103794,General Inquiry,150,1169,2066,Good,FALSE
4/11/2025,2025,November,Customer_502,TCK104200,Service Request,221,836,2416,Good,FALSE
4/11/2025,2025,November,Customer_483,TCK103426,Account,128,947,2766,Good,FALSE
4/11/2025,2025,November,Customer_578,TCK100768,Technical,10,432,1971,Good,FALSE
4/11/2025,2025,November,Customer_711,TCK104564,Service Request,146,523,2852,Good,FALSE
5/11/2025,2025,November,Customer_702,TCK101648,Billing,39,1036,530,Good,FALSE
5/11/2025,2025,November,Customer_515,TCK104006,Account,68,1077,771,Good,FALSE
5/11/2025,2025,November,Customer_136,TCK100108,General Inquiry,187,22,3693,Good,FALSE
5/11/2025,2025,November,Customer_327,TCK100497,Billing,218,310,1438,Good,FALSE
5/11/2025,2025,November,Customer_198,TCK102350,Complaint,41,53,4098,Good,FALSE
5/11/2025,2025,November,Customer_396,TCK103024,General Inquiry,106,1047,2889,Bad,FALSE
5/11/2025,2025,November,Customer_46,TCK103769,Service Request,206,761,2211,Good,FALSE
6/11/2025,2025,November,Customer_668,TCK103114,Complaint,122,273,2458,Good,FALSE
6/11/2025,2025,November,Customer_35,TCK101936,Billing,158,1278,886,Bad,FALSE
6/11/2025,2025,November,Customer_628,TCK102188,Complaint,54,497,2691,Good,FALSE
6/11/2025,2025,November,Customer_676,TCK100695,General Inquiry,93,1176,3340,Bad,FALSE
6/11/2025,2025,November,Customer_554,TCK102567,Complaint,233,459,1476,Good,FALSE
6/11/2025,2025,November,Customer_317,TCK101347,Account,219,174,718,Good,FALSE
6/11/2025,2025,November,Customer_499,TCK100668,Complaint,207,405,595,Bad,FALSE
6/11/2025,2025,November,Customer_85,TCK101682,Complaint,179,23,1067,Good,FALSE
6/11/2025,2025,November,Customer_519,TCK103564,Service Request,168,938,1603,Bad,FALSE
6/11/2025,2025,November,Customer_720,TCK100534,Account,58,281,2411,Bad,FALSE
6/11/2025,2025,November,Customer_601,TCK102235,Billing,233,342,1202,Good,FALSE
7/11/2025,2025,November,Customer_586,TCK100186,Technical,211,238,383,Bad,FALSE
7/11/2025,2025,November,Customer_454,TCK101314,Billing,14,940,3425,Good,FALSE
7/11/2025,2025,November,Customer_113,TCK100746,General Inquiry,40,1438,4275,Bad,FALSE
7/11/2025,2025,November,Customer_407,TCK104534,Service Request,188,273,618,Good,FALSE
7/11/2025,2025,November,Customer_478,TCK103765,Technical,59,1143,139,Good,FALSE
8/11/2025,2025,November,Customer_465,TCK101757,General Inquiry,172,1304,2017,Good,FALSE
8/11/2025,2025,November,Customer_410,TCK101212,Service Request,94,745,3651,Good,FALSE
8/11/2025,2025,November,Customer_47,TCK103306,Account,236,1394,3266,Bad,FALSE
8/11/2025,2025,November,Customer_193,TCK102336,Account,33,694,3544,Good,FALSE
9/11/2025,2025,November,Customer_537,TCK104263,Technical,75,1401,3419,Bad,FALSE
9/11/2025,2025,November,Customer_254,TCK102929,Service Request,85,1025,1138,Good,FALSE
9/11/2025,2025,November,Customer_275,TCK102892,Complaint,157,819,1960,Good,FALSE
9/11/2025,2025,November,Customer_605,TCK104570,General Inquiry,137,912,197,Bad,FALSE
9/11/2025,2025,November,Customer_463,TCK103353,Account,157,1332,2323,Bad,FALSE
10/11/2025,2025,November,Customer_594,TCK102919,Billing,50,925,1612,Good,FALSE
